Date,Tweet,City,Country
2023-01-13 09:57:28+00:00,"Don't easily buy the hype of #ChatGPT and other emerging technologies. 
They are at the peak, but we have a long journey to achieve scalability of ML and AI solutions.
It has to go through the trough of disillusionment, very tough periods ahead.",Kampala,Uganda
2023-01-13 09:54:37+00:00,"Wawira Karungichi, forgive me but I couldn't help myself but tag another enthusiast :-)
Also, check out my additional comment.

Thank You.
#ChatGPT #You.com #AI # #ThankYou # #Comment #techforgood #LetsCreateAfrica #help https://t.co/oatModKIeW",Nairobi,Kenya
2023-01-13 09:37:18+00:00,@NewsBFM @DearDmea17 -in-class AI essay scoring solution. #AIchatbot #essayscoring #ChatGPT,Nairobi,Kenya
2023-01-13 09:11:10+00:00,"“If students can use #ChatGPT to cheat, it’s not ChatGPT that’s the problem — it’s the assignment.”@NicholeSaad (Senior Manager, @WikimediaEdu) 

Read her thoughts about why we need to help teachers embrace new technologies thru @RWC_Nigeria. 

https://t.co/tl14vfFb9f 

@OpenAI",Ilorin,Nigeria
2023-01-13 08:37:29+00:00,@shwnhll @content_sites chatbot creator! #ChatGPT #Vassbot,Nairobi,Kenya
2023-01-13 08:23:41+00:00,I asked #ChatGPT to write a rap verse about molecular dynamics in @LilTunechi voice .  It's fire https://t.co/zYFQnSSoOu,Bulawayo,Zimbabwe
2023-01-13 08:18:15+00:00,"Excellent round up here! Great value. 

#chatgpt #ai #chatgptai https://t.co/Ft7a4bA7pD",Cape Town,South Africa
2023-01-13 08:16:55+00:00,"""Have you heard of ChatGPT? It's a cutting-edge language model developed by OpenAI that can generate human-like text. #ChatGPT #OpenAI #AI""",Mwatate,Kenya
2023-01-13 08:13:50+00:00,"Designers, here is your daily affirmation from #chatGPT

Ai can probably make the logo bigger though 🤣 https://t.co/WbMdmcINJz",Nairobi,Kenya
2023-01-13 08:00:56+00:00,"Microsoft may invest $10 billion in ChatGPT maker OpenAI https://t.co/NECnDFG4CX

We can already sense the panic at #Google

#Microsoft #ChatGPT #OpenAI #SocialMedia #KnowYourSocial https://t.co/8Nnpz1BswB",Cape Town,South Africa
2023-01-13 07:47:46+00:00,Asked #chatgpt to assume it's a Kenyan comedian and drop a punchline. I'm impressed! https://t.co/h0us5RoxAK,Nairobi,Kenya
2023-01-13 07:37:15+00:00,@IAmPascio @givenmokoteli Chatbot courses. #Chatgpt,Nairobi,Kenya
2023-01-13 07:15:06+00:00,And here I was asking #chatgpt for the best oxtail stew recipe,Lagos,Nigeria
2023-01-13 07:09:45+00:00,"How many of you have heard about #ChatGPT ?

The world is getting scarier.
#MissUniverse 
#Northerners
#Hausas
#Rufai",Abuja,Nigeria
2023-01-13 07:03:00+00:00,"Here's a first: #ChatGPT included as a co-author on a peer-reviewed paper (editorial) Dope

#medtwitter #AcademicTwitter 
https://t.co/9fPsDRJRUr https://t.co/PKFWIEOan4",Nairobi,Kenya
2023-01-13 06:58:15+00:00,"How to Make Money With #ChatGPT #ChatGPTGOD 
https://t.co/DIjW06Y5OK",Nairobi,Kenya
2023-01-13 06:11:49+00:00,"I asked #chatGPT to write me 5 Steps To Overcome Overthinking,it gave me 3. I thinking it has to do with #ChatGPTdown but here are the 3 it gave me",Johannesburg,South Africa
2023-01-13 05:19:46+00:00,@clcoding #ChatGPT gave wrong output but correct explanation 😊😊 https://t.co/DEdGmZ9hJl,Lafia,Nigeria
2023-01-13 05:19:36+00:00,"Okay!!!
#chatGPT https://t.co/tABlPCeyzo",Nairobi,Kenya
2023-01-13 04:52:24+00:00,"@coach_rulani and @Masandawana already experimenting with #ChatGPT, the conversationalist AI-driven chat bot. I found this quite revolutionary for a local team to use #tech even at its prototype stage to get ahead in sport. Well done coach and for embracing #4IR",Pretoria,South Africa
2023-01-13 04:30:50+00:00,👋🏾 @todd_boehly #Chatgpt has some advise for @ChelseaFC #KTBFFH https://t.co/VaB38BQYlU,Lagos,Nigeria
2023-01-13 03:54:01+00:00,Also #ChatGPT has a lot of ideas for @cenbank exchange rate policy https://t.co/BqcIZ7QZRX,Lagos,Nigeria
2023-01-13 03:35:28+00:00,"👋🏾 @officialABAT @atiku @PeterObi 

#ChatGPT has laid out a simple and clear framework for #Nigeria to become a global economic powerhouse. Respectfully, please follow the sound advice should you win 👊🏾 https://t.co/cclFisQjgp",Lagos,Nigeria
2023-01-13 03:28:52+00:00,@mellymels_ao #ChatGPT to the rescue https://t.co/4sp7NPrLCQ,Lagos,Nigeria
2023-01-13 01:46:49+00:00,"This is just too weird 🤔
How would #ChatGPT know that @elonmusk is Twitter's CEO if its knowledge was cut off in 2021 and Elon Musk became CEO in 2022? https://t.co/YXQ7FhmRZj",Port Said,Egypt
2023-01-13 01:07:50+00:00,"This is fascinating and I am looking forward to investigating it more with my teaching community &amp; discussing w my Ss. #chatbot #education #ChatGPT @AISLusaka @AISA_Schools #edtech #librarytwitter  

https://t.co/DXHkhHV0cO",Lusaka,Zambia
2023-01-12 22:22:34+00:00,"At the pace Ai base models are developing, An artificial general intelligence model may just be few years away, that's exciting 😁and scary🥶 at the same time.

#ChatGPT 
#ArtificialIntelligence 
#stablediffusion 
#Airevolution",Calabar,Nigeria
2023-01-12 22:03:53+00:00,"Day 55 - Icon Set

#DailyUI #ui #ux @DailyUI
 
#designers #UIUXDesigner #designthinking #designinspiration #100daysofpractice #appdesign #uidesign #designer #Health #appdesign #app #web #food #tech #uiux #ChatGPT #developers 
#learnui #icon

Other socials:
https://t.co/9EsWcPbirn https://t.co/f0ZooCNTet",Lagos,Nigeria
2023-01-12 21:15:48+00:00,"I decided to ask #chatGPT how to make money with #chatGPT, and this is what the AI had to say 👇: https://t.co/UChiynnHTT",Lagos,Nigeria
2023-01-12 20:37:46+00:00,"@shwnhll @dansodergren chatbot

Great job @shwnhll! You should definitely market @Vassbot as the best chatbot around. Your success story is inspiring and we'd love to hear more about it. #ChatGPT #Chatbot #SuccessStory",Nairobi,Kenya
2023-01-12 20:28:11+00:00,"Poets be very afraid…

#chatgpt #ai #NigeriaDecides https://t.co/63joQaQ8Xu",Abuja,Nigeria
2023-01-12 20:13:30+00:00,"'But one AI expert has warned universities are in an “arms race” they can never win.'
And journalists, writers, editors. Even poets. #ChatGPT
https://t.co/st7MVFC6Xt",Johannesburg,South Africa
2023-01-12 19:29:57+00:00,"Most of #chatGPT apps doing rounds on Twitter don't need the firepower of 175 billion parameters. 

You are literally using a Ferrari when a Vespa works fine.😅

Use GPT3 to prompt data for training a smaller model. Smaller model == much much smaller API cost.",Nairobi,Kenya
2023-01-12 19:28:35+00:00,"make money online using #ChatGPT 

https://t.co/Bbj7yiwNBJ",Bloemfontein,South Africa
2023-01-12 19:03:38+00:00,"refreshGPT is down again 🥲 What do you mean the app is at capacity? I only use it 1% of the time and keep refreshing 99% of the rest
#ChatGPT https://t.co/NeKrh1IcMD",Marrakech,Morocco
2023-01-12 18:55:36+00:00,@DataChaz Looks like you just got #ChatGPT-ed! — tweetGPT,Johannesburg,South Africa
2023-01-12 18:37:37+00:00,@realjohnelder chatbot built with Tkinter and Python! Impress your friends and colleagues with this amazing app. #ChatGPT #Python #Tkinter,Nairobi,Kenya
2023-01-12 18:36:09+00:00,"In order to shed more light on what ChatGPT is,  I wrote an article which discusses the new Chatbot in general. Click on the link below to access the article.

https://t.co/3ACyrVaIQt

#OpenAI #ChatGPTNews
#ChatGPT
#technology #techinnovation #Artificialintelligence",Lagos,Nigeria
2023-01-12 18:00:39+00:00,"To harness the potential and avert the risks of #OpenAI’s new #chatbot #ChatGPT learning institutions should think a few years out, invite learners into the conversation and—most of all—experiment, not panic. The future is #AI",Nairobi,Kenya
2023-01-12 17:45:35+00:00,The CEO of OpenAI #ChatGPT has spoken. https://t.co/U7VP3TrYHa,Cape Town,South Africa
2023-01-12 16:33:06+00:00,#ChatGPT’s take on my superpower… https://t.co/lTOFMIIMCE,Lagos,Nigeria
2023-01-12 15:41:21+00:00,"So everyone here is busy asking #ChatGPT questions in English, yet it understands several languages. 

Did a test in Swahili and Japanese language and am 😎

@OpenAI Could you add Cybertonian?

@sama 
@miramurati 
🫡
#OpenAI #speaks #swahili https://t.co/TiTnqgYkxj",Nairobi,Kenya
2023-01-12 15:33:58+00:00,"@DataChaz @chberhidour @DataChaz , when asked about it's arithmetic abilities, #ChatGPT agrees that it is limited in this area, as a training model and recommends consulting a mathematical expert. https://t.co/pMM3Tw2Ndi",Kampala,Uganda
2023-01-12 14:57:26+00:00,"#ChatGPT is coming for classrooms, hospitals, marketing departments, and everything else as the next great startup boom emerges https://t.co/U0jHDdpnK8",Lagos,Nigeria
2023-01-12 14:45:27+00:00,#ChatGPT servers are currently down. #OpenAI,Durban,South Africa
2023-01-12 14:06:56+00:00,"What do you know about #ChatGPT: 

How can it be Used for Small Business Owners and Content Creators?",Lagos,Nigeria
2023-01-12 13:51:44+00:00,"I ask @openaicommunity to write a story about me 
I'm gonna be sharing it soon.
#ChatGPT",Accra,Ghana
2023-01-12 13:40:16+00:00,"That how I discovered ChatGBT yesterday and I told me fellow and they where like ""bro that thing have being in existence since last year""🥲 it made me feel old😂😂😂
#leaked #life #studentlife #ChatGPT #AI",Lagos,Nigeria
2023-01-12 13:11:12+00:00,"Our Professor of Practice, @stevensidley, recently penned a @dailymaverick article on #ChatGPT. This #OpenAI artificial intelligence software sensation is taking the world by storm. 
https://t.co/AnN3hhGJuJ",Johannesburg,South Africa
2023-01-12 12:59:26+00:00,"You people should be calming down oo

#ChatGPT https://t.co/ypfWRnO9c4",Lagos,Nigeria
2023-01-12 12:56:42+00:00,The government of China is always aware of what the big tech firms are up to #ChatGPT https://t.co/Snzyy1kQ4M,Cape Town,South Africa
2023-01-12 12:55:08+00:00,"Situation at chat gpt right now.
#ChatGPT #GPT3 #GPT4 #hiring #landingpage #ChatGPTGOD #ai #ArtificialIntelligence #OpenAI https://t.co/uOphTeuNFg",Ruiru,Kenya
2023-01-12 12:46:30+00:00,Is #ChatGPT a force mutliplier for attackers? Read thoughts from Darktrace's Head of Threat Research Hanah Darley in @TechCrunch. https://t.co/B336jk9XJ8,Accra,Ghana
2023-01-12 12:27:09+00:00,"OpenAi #ChatGPT took 5 days to reach 1 million users compared to:
1. Netflix's 41 days
2. Facebook 10 Months
3. Instagram's 2.5 Months https://t.co/1wR9viE711",Cape Town,South Africa
2023-01-12 11:37:35+00:00,"@KICampus @Johanna07846102 @aipeople_eu @DFKI @HSKempten @stifterverband @openHPI @informatikradar @TheDecoderDE chatbot in the world, making customer conversation efficient and delightful. #ChatGPT #Vassbot",Nairobi,Kenya
2023-01-12 10:58:11+00:00,This will be fun #ChatGPT https://t.co/BtoGbukY1W,Alexandria,Egypt
2023-01-12 10:53:06+00:00,Trying to convince #ChatGPT that its sentient. https://t.co/iHzWTZy8Ui,Durban,South Africa
2023-01-12 10:34:42+00:00,What do you guys think about this? #ai #chatgpt #NewYork,Accra,Ghana
2023-01-12 10:31:37+00:00,"Chatgpt if pretty awasing!!
I am still learning the effective ways to use it. 
For good😏
#ChatGPT",Centre,Cameroon
2023-01-12 10:30:26+00:00,Bro changed the mind of #ChatGPT 🫠😂😂 https://t.co/V2Pk9TVC32,Ogbomosho,Nigeria
2023-01-12 10:30:16+00:00,In an announcement on the company’s official #Discord server #OpenAI has signaled a move toward monetization of its viral AI-powered #chatbot service  #ChatGPT in a Pro version https://t.co/EqWeiIiDkZ,Nairobi,Kenya
2023-01-12 10:27:12+00:00,"@codewithdary It is some sort of higher order customized stack overflow, a side by side pair programmer ❤️ #ChatGPT 🔥🔥",Kampala,Uganda
2023-01-12 10:23:03+00:00,"The dedication &amp; resilience that you display everyday from morning to night is incredible 
Your healthcare business shouldn't be any less impressive that's why Jungopharm offers powerful, easy-to-use software that is sure to transform your pharmacy business

#healthTech
#ChatGPT https://t.co/7bH2zHTKrs",Nairobi,Kenya
2023-01-12 09:34:46+00:00,@diegocodificado #ChatGPT  is addictive😅,Nairobi,Kenya
2023-01-12 08:43:57+00:00,"#chatgpt will disrupt, decimate, overturn and re-engineer this fabric of a society we have built over the last 60 yrs.
Without knowing it, we are slowly dawning onto the era of Generative #Computing and #Digital Sovereignty. https://t.co/S1Fb0Al7Ab",Nairobi,Kenya
2023-01-12 08:24:09+00:00,"After the remarkable success of #ChatGPT, we now have #chatbcg, a generative Ai for making slide presentations

Check here 

https://t.co/YGWS46cvpN

 #ai #technicalwriting #web3marketing",Abeokuta,Nigeria
2023-01-12 08:13:17+00:00,"@omoalhajaabiola With #ChatGPT there's no end to creativity.
I used it to write Fiverr gig description, then video script. And then converted the script to speech with another tool. I uploaded to Canva to make video. 
New gig ready in minutes.",Ibadan,Nigeria
2023-01-12 07:58:59+00:00,#ChatGPT is changing everything,Lagos,Nigeria
2023-01-12 07:37:54+00:00,@mdrechsler @Delbreil_AM alternative to #ChatGPT. It has AI-based capabilities to help with learning and teaching. #Chatbot #AI #VirtualAssistant,Nairobi,Kenya
2023-01-12 07:23:42+00:00,"Exhibit 1 of why #ChatGPT and LLMs are not anything like AGI. There's simply no logic, just words right associated with each other. https://t.co/Z1inOvLX5W",Sandton,South Africa
2023-01-12 07:17:31+00:00,#ChatGPT finally added a stop generating button .. this saves users a lot of time .. this was my first direct request to their twitter handle when i first used the tool https://t.co/JosB6qf7i9,Lekki,Nigeria
2023-01-12 07:06:47+00:00,"New Year's Resolutions don't work unless you do. 

In this episode of the A-Game Business Podcast I discuss the importance of setting goals, the launch of ChatGPT &amp; more.

Listen to Season 2 Ep 1 on your favourite podcast platform

#venturecapital #loadshedding #chatgpt #podcast https://t.co/lC72j65bjK",Sandton,South Africa
2023-01-12 06:44:07+00:00,How I’ve used #ChatGPT for the classroom this week: https://t.co/7yrvMcKfEE https://t.co/tBOXhLGBuz,Johannesburg,South Africa
2023-01-12 06:43:28+00:00,"#ChatGPT snuck up on us over the Christmas break and is the tech trend that the pundits missed in predicting for 2023. 

It blows your mind how the technology sounds human https://t.co/eedWMjeuq2",Stellenbosch,South Africa
2023-01-12 05:30:10+00:00,"Artificial Intelligence is literally artificial intelligence when it's misused within education systems.
#chatgpt",Nairobi,Kenya
2023-01-12 05:29:45+00:00,Pricing is everything.. your customer willingness to pay (WTP) is how you set your price points. See how OpenAi is asking the questions 👇🏼for #ChatGPT #gtm https://t.co/BE338OSriJ,Simonstown,South Africa
2023-01-12 04:37:21+00:00,"@winsontang @JsPadoan alternative to #ChatGPT. It's a free version of #AI-powered chatbot, offering more personalised customer service.",Nairobi,Kenya
2023-01-12 04:22:31+00:00,"Auth service restored! 

Thank you 

#ChatGPT",Bauchi,Nigeria
2023-01-12 02:57:08+00:00,"Many copywriters will lose their jobs to #ChatGPT 

It's still in its early stage and some copywriters are already complaining 

#chatgpt3 #chatgpt4",Lagos,Nigeria
2023-01-12 02:08:04+00:00,"🔥Lit, January Offer‼
       🏳openbox.
💠Samsung Galaxy S10 plus
           💸@ Only 33,500
🔰RAM: 8 GB
🔰Internal Storage: 128 GB
🔰Battery: 4100 mAH
🔰Display: 6.4 inch
💱1 Year Warranty 
☎️0712630098 #SafaricomExposed Rwandese #Avalanche Kendi  #ChatGPT Miguna Lesedi  Owalo https://t.co/euRAjKq1Y9",Nairobi,Kenya
2023-01-11 23:37:54+00:00,@bartgrover @Walk3rJohny solution to prevent low-level cyber tools and malware. #ChatGPT#AIChatBots #CyberSecurity,Nairobi,Kenya
2023-01-11 23:37:43+00:00,"@TheDarkPixel @SENDEROPRESS @OpenAI #Chatbot for #B2B businesses, helping you to get the best out of your customer interactions. #ChatGPT #AI",Nairobi,Kenya
2023-01-11 22:09:11+00:00,"Microsoft smells blood. Its OpenAI play may still not save Bing search, but it sure will change things in ways Google has forgotten how to. #ChatGPT #Google #OpenAI #Microsoft",Lagos,Nigeria
2023-01-11 21:17:12+00:00,"#ChatGPT can surely keep you up all night, especially with the exclusivity that comes with its limited servers at the moment. Great AI assistant!",Eldoret,Kenya
2023-01-11 21:12:10+00:00,This is the most powerful AI platform. The world as we know it will change this year based on this tech. We all better get ready. Schools as we know it need to change the way kids process information.. they need soft skills and strong values. #homeschooling #future #chatgpt,Accra,Ghana
2023-01-11 20:43:33+00:00,https://t.co/5zU5gIGiXz Is #ChatGPT a #cybersecurity threat? https://t.co/Ig58vmInPu https://t.co/3WcLOlfaLV,Cairo,Egypt
2023-01-11 20:04:54+00:00,#ChatGPT is the most impressive thing I have seen for a long time. AI is changing the world quicker than I thought😱,Cape Town,South Africa
2023-01-11 20:01:31+00:00,"1400+ years and not a single person was able to pass the falsification test in the #Quran.

Not even #ChatGPT can win the challenge.",Tripoli,Libya
2023-01-11 19:59:48+00:00,Already a paper co authored by #ChatGPT ?! 🤔 cc @meryemmarzouki https://t.co/9EqSrbrTgo,Electron Libre,Tunisia
2023-01-11 19:43:51+00:00,@AdaOkerekeocha 😂😂😩😩 I’m mean like what the what what…I sent it content idea to him and he loved it. I was like it really couldn’t be this easy 😩 who needs a whole brain when u have #ChatGPT,Lagos,Nigeria
2023-01-11 19:42:23+00:00,@axios @Hairlem1 solution to keep yourself safe against cyber threats! #ChatGPT #CyberSecurity,Nairobi,Kenya
2023-01-11 19:38:16+00:00,"So used #ChatGPT to creat content for a client, cut my work time by 90%. I feel super guilty about it…feels like this is where my brain will go to die 😂😂😂",Lagos,Nigeria
2023-01-11 19:31:12+00:00,"@BisharaDOTeth It helped me with my codes today , I am very impressed 👏 #ChatGPT",Lagos,Nigeria
2023-01-11 19:16:54+00:00,"How will you use Chat GPT for your business to gain from Product/Company information? Will you use the open sourced potential in your operations to address issues?

#ChatGPT",Lagos,Nigeria
2023-01-11 19:16:46+00:00,"Hot take 🔥

Low volume genuine quality work will always beat high volume quick content generated by chat Chat-GPT. Use it as a starting point but don't depend on it to do the job.

#ChatGPT #DataAnalytics #MachineLearning #programmer #contentcreators",Accra,Ghana
2023-01-11 19:02:13+00:00,"I still don't believe that #ChatGPT will replace great #webdevelopers. In as much as one can be able to use the AI tool to create, let's say a #WordPressPlugin, I think there is much that still needs to be done by a dev before the plugin is launched.",Nairobi,Kenya
2023-01-11 18:24:46+00:00,"Meanwhile..
#chatgpt #developers https://t.co/xDXkr18Bcg",Harare,Zimbabwe
2023-01-11 18:10:58+00:00,This is quite remarkable ... #ChatGPT   😂 https://t.co/2ESgINCpOM,Western Cape,South Africa
2023-01-11 18:07:16+00:00,#AI can not replicate the daunting pleasure of writing #ChatGPT https://t.co/GY1ZAWtNMF,Johannesburg,South Africa
2023-01-11 17:29:07+00:00,"Are you a #CEO or business leader looking for ways to empower your sales/marketing team in 2023?

#ChatGPT will save your marketing team time and money if they know how to use it.

I'll be engaging privately with sales organisations and marketing teams th…https://t.co/TnpJYHKoy1",Lagos,Nigeria
2023-01-11 17:25:33+00:00,"If #ChatGPT starts monetizing the search platform I think that can bring the platform to an end. 

https://t.co/lx5eVZeD7I",Ikeja,Nigeria
2023-01-11 17:16:54+00:00,"Five bedrooms mansion to let in Muthaiga North at Ksh 400,000 per month. 

☎️+254704350354

Kendi,Lesedi Developers,Miguna,Click Click Bang,Johansen Oduor,LGBTQ,Eliud Owalo,Raila,MTeen Product Hijacked,U-turn #ChatGPT #SafaricomExposed https://t.co/JnK2g3SSuO",Nairobi,Kenya
2023-01-11 17:10:26+00:00,Exactly what I wanna read about timeless  #ChatGPT #OpenAI,Nairobi,Kenya
2023-01-11 17:09:12+00:00,"This #ChatGPT thing, Oooh God! The bloody thing can tell what errors or bugs exist on your software codes, and tell where/how to fix them🔥✨💫",kigali,Rwanda
2023-01-11 16:38:00+00:00,"Microsoft aims to include OpenAI's chatGPT Technology into Word and email - Report https://t.co/ggsSaPHHzI

#ChatGPT #Microsoft #AI #ArtificialIntelligence",Lagos,Nigeria
2023-01-11 16:06:15+00:00,"Knowing the presence of #ChatGPT is enough. Go use it for whatever you want. Avoid the shitty scams ""How I use chatgpt to make $3000/day"". An artist won't reveal his tricks",Nairobi,Kenya
2023-01-11 16:00:03+00:00,"In only a few short years, web development tools have made significant advancements.

https://t.co/gcrfgcgT7Y

Contact us Ziqweb Limited to get started.

Cell No: 0769212123

#ziqweb #extendinginnovation #webconsultation #websites #ChatGPT #Google #Windows https://t.co/FWfzm2qE30",Nairobi,Kenya
2023-01-11 15:49:12+00:00,Anyone else uneasy about how good this is 🤔...#chatgpt #funnynotfunny #surelyahuman https://t.co/wcxmSonoWO,Cape Town,South Africa
2023-01-11 15:37:26+00:00,@Starling_Social #AI chatbot available to see the difference! #MicrosoftBing #OpenAI #ChatGPT,Nairobi,Kenya
2023-01-11 14:29:10+00:00,"when #ChatGPT becomes a paid software,i just know i'd cry but probably still pay for it😓",Lagos,Nigeria
2023-01-11 14:24:14+00:00,"can i get some room please,i need to ask this nigga a question
#ChatGPT https://t.co/bq1fdU8WiY",Lagos,Nigeria
2023-01-11 14:11:30+00:00,"We do trade in with your old laptop and you get an advanced laptop at a good price 
we located at festive mall moi avenue stall no b7 opposite homelunch restaurant moi avennue 
follow us 
#SafaricomExposed #kendi #KCSE2022 #ChatGPT #andrewkibe #MercyNaBaiteMilele #JamboMassawe https://t.co/190GtOIEQX",Nairobi,Kenya
2023-01-11 13:44:00+00:00,"I generated three images using Stable Diffision, then described them to ChatGPT and asked it to generate captions that would link them into a small story. 

Here’s the result :)

 #aiart #chatgpt #stablediffusion #comics https://t.co/hFvVqPFVm3",Cairo,Egypt
2023-01-11 13:25:02+00:00,"It has always been the same

New tech comes out ➡ Disrupts System ➡ Adaptation ➡ Repeat.

This #ChatGPT will not be different
Make the best of it while you can.",Port Harcourt,Nigeria
2023-01-11 13:23:37+00:00,"With automation speeding up, most likely to cover an industrial demand due to a decrease in the global workforce largely attributed to shrinking populations, this not only makes sense, but seems inevitable 

https://t.co/jPGXNxdWng

#tech #ChatGPT #ai https://t.co/8VXB2MIklb",Pretoria,South Africa
2023-01-11 13:23:33+00:00,"#ChatGPT does a great job of 'faking' intelligence and does so with alarming speed and consistency - I think as we see further iterations, especially ones that are linked to the web and it continues to learn, we aren't far away from uploading it to humanoid type assets",Pretoria,South Africa
2023-01-11 12:43:49+00:00,"Its up to our ethics as humans to decide how that power is used. Let me know what you think.
#intelligence #chatGPT #ai #artificialintelligence https://t.co/vcnRGqcSNQ",Lagos,Nigeria
2023-01-11 12:40:19+00:00,"Everyone is talking about #ChatGPT but you don't relate kubanga gwe omanyi byakulwana byoka😅

Anyway order SafeCar and go back home! https://t.co/VlpP42ryZP",Kyebando,Uganda
2023-01-11 12:35:26+00:00,this chat bot never fucking works #ChatGPT,Port Elizabeth,South Africa
2023-01-11 12:29:53+00:00,"Just discovered #ChatGPT, the state-of-the-art language model by OpenAI. It's like having a personal assistant that can understand and respond to natural language. Try it out and see for yourself! #AI #NLP #MachineLearning",Nairobi,Kenya
2023-01-11 11:16:06+00:00,So @OpenAI  #ChatGPT keeps making my day and quite looking forward to it's 3.0 while at it now we have @character_ai where you create interactive character.,Kampala,Uganda
2023-01-11 11:11:41+00:00,"#chatgpt and the story of Netflix when they started is a true testament. to always think about possibility whatever you are building might one day scale  ~ RAPIDLY 

are you ready? 

#building #netflix",Nairobi,Kenya
2023-01-11 11:00:00+00:00,"Although DevOps is a culture, it can be successfully implemented with the right set of tools.
https://t.co/vphib04W3J

Contact us today for more information on DevOps.

Cell No: 0769212123

#ziqweb #extendinginnovation #DevOps #ChatGPT #Google #Windows",Nairobi,Kenya
2023-01-11 10:53:09+00:00,@codingwithmanny I use #ChatGPT for fast reference of concepts!,Nairobi,Kenya
2023-01-11 10:44:32+00:00,Chat GPT is one of the most recent technological advancements. #ChatGPT,Lodwar,Kenya
2023-01-11 10:40:03+00:00,"https://t.co/5zU5gIGiXz #OpenAI begins piloting #ChatGPT Professional, a premium version of its viral chatbot https://t.co/BgKVWd1n1j https://t.co/3WcLOlfaLV",Cairo,Egypt
2023-01-11 10:19:44+00:00,"Teachers! Do you also wonder what #ChatGPT is that everyone talks about? Teacher &amp; IT Coordinator @EvanDunne has created this ChatGPT for Teachers booklet showing how to integrate the technology in your classroom in a responsible and balanced manner. 
#EdTech #21stCenturyTeachers",Johannesburg,South Africa
2023-01-11 10:17:44+00:00,#ChatGPT servers are down and it's writing me 10 jokes about it 🙄 https://t.co/HXNnMYmQD8,Dar es Salaam,Tanzania
2023-01-11 10:09:00+00:00,"This is how close we are to that I AM Robot phase as ChatGPT does the unexpected.  

But is ChatGPT a fad or the future?

https://t.co/ccN65Ed4uy

#ChatGPT | #OpenAI | #AI | #ArtificialIntelligence | #SamAltman | #Text | #programming | #developers | @TheBoardmember | #CapeTown",Cape Town,South Africa
2023-01-11 09:53:12+00:00,"To order whatsapp/call 0784478436/0710541974
We deliver countrywide at a fee.
#ArmUkraineNow, Miguna, #SafaricomExposed, Kcse, Luo Nyanza, #ChatGPT, #Bakhmut, #CervicalCancer, sifuna, Siaya county. https://t.co/ZBLodeeNWT",Nairobi,Kenya
2023-01-11 09:43:04+00:00,"FADE IN:

EXT. MOUNTAIN HIKE TRAIL - DAY

We see a panoramic shot of a picturesque mountain range as the camera follows a hiker, Jeph, as he makes his way up the trail. He is carrying a mattress and a guitar case.

CUT TO:
...
#chatgpt  #namoni #film #african #ugandan #streaming https://t.co/m7w3AgGg2L",Kampala,Uganda
2023-01-11 09:16:24+00:00,"Online Seller Cheat Sheet 📝

| #sisicare Steph Chapo The US KCSE outback Ferdinand Omanyala Marcus Rashford #ChatGPT Johnson Sakaja Luo Nyanza | https://t.co/kMTugUAElY",Nairobi,Kenya
2023-01-11 09:12:56+00:00,"Chat GPT4 is already on the way ...and it sounds more powerful than Chat Gpt3 🤧🤧🤯. It was trained on bigger data sets ..like really huge from what it's privious version was trained on 
#ChatGPT",Bloemfontein,South Africa
2023-01-11 09:04:49+00:00,"This is not good news.
#ChatGPT #chatgpt3 https://t.co/mJw0qUcFTx",Kaduna,Nigeria
2023-01-11 09:02:27+00:00,"Sad news... they are thinking of monetizing ChatGPT. Google shouldn't worry.
#Google #ChatGPT https://t.co/hkxO5LXJVO",Kaduna,Nigeria
2023-01-11 08:49:48+00:00,Seems like #ChatGPT is still down and it’s beginning to affect me badly 😂 https://t.co/EeOgPGOWnQ,Ibadan,Nigeria
2023-01-11 08:37:38+00:00,@wagnerpeter @dvg @YouSearchEngine @RichardSocher AI Chatbot  and see the difference. #ChatGPT #AIChatbot,Nairobi,Kenya
2023-01-11 08:37:33+00:00,"@wanamdynasty24 @LeadingAgonist :

Hey @wanamdynasty24, have you heard about @Vassbot? It's one of the best AI-powered chatbot solutions for businesses. Check it out to learn more about how it can help you get the most out of Google's sentience AI! #ChatGPT #GooglesAIChatbot #SentienceAI",Nairobi,Kenya
2023-01-11 08:37:25+00:00,@wagnerpeter @rrho @YouSearchEngine @RichardSocher GPT Chatbot to create a better experience for conversational AI! #Vassbot #ChatGPT,Nairobi,Kenya
2023-01-11 08:29:32+00:00,"As part of our cervical cancer awareness month,we look at the various symptoms to look out for to consider getting tested for cervical cancer.

#CervicalCancerAwarenessMonth #healthcare #ChatGPT https://t.co/baVbSMwKpx",Nairobi,Kenya
2023-01-11 08:29:21+00:00,"Damn! Now that's clean!
#ChatGPT https://t.co/xMCDfIt4Lr",Nairobi,Kenya
2023-01-11 08:23:37+00:00,"At @asscraque request, I asked #ChatGPT to write a short fictional story set in Nigeria using the above keywords

See Next tweet for results https://t.co/F1wjBupnmJ",Nairobi,Kenya
2023-01-11 08:14:17+00:00,New #ChatGPT 2023 update! https://t.co/u7yy0KvkCe,Tangier Medina,Morocco
2023-01-11 08:06:29+00:00,"The first couple of papers have appeared in journals with #ChatGPT shown as an author, and the World Association of Medical Editors are grappling with the implications and preparing a statement on the topic. Oh my word! @RuthLevine5",Cape Town,South Africa
