Date,Tweet,City,Country
2023-01-24 19:51:35+00:00,"Hello, here for @gilldeacon on @CBCHereandNow.  Tune in, we’ll be looking:

at the swarming incident on the TTC

the expected #Interestrateshike by the Bank of Canada

a professor who doesn’t fear #ChatGPT

a chat with author C.S. Richardson 

and @glasneronfilm on Oscar noms https://t.co/laWS3HKcw6",Toronto,Canada
2023-01-24 19:24:05+00:00,"GPT-2, 4 years before #ChatGPT had a caveat: “Due to our concerns about malicious applications of the technology, we are not releasing the trained model. As an experiment in responsible disclosure, we are instead releasing a much smaller model for researchers to experiment with”",Toronto,Canada
2023-01-24 19:12:15+00:00,"#ScienceInProgress I honestly💯hope Mrigank &amp; others are right re #ChatGPT
But the realist #CompSci grad &amp; #SoftwareEngineer in me will #replace M's
""...by cross referencing related peer reviewed scientific articles"" with
""...by cross referencing #NonExisting 💩 articles""💞🤔🌐💞 https://t.co/yrIL6fw8ie",Calgary,Canada
2023-01-24 19:07:50+00:00,"Remembering a prescient story by @ramonapringle 4 yrs ago on @OpenAI GPT-2 precursor to #ChatGPT ""OpenAI is concerned that something these well-intentioned researchers built could easily be misused, fearing that it would be dangerous in the wrong hands""
   https://t.co/2FXuvHtBQ7",Toronto,Canada
2023-01-24 19:06:58+00:00,"Or this convo with friend of the pod @TonyMouch about how VCs are reacting in real-time to #ChatGPT.

https://t.co/HjsitlxGTd",Toronto,Canada
2023-01-24 19:02:23+00:00,"My conversation with Marche about generative #AI (#ChatGPT &amp; the like) is just the most recent in a series of great podcasts we've had on the subject.

Like with @CJPiovesan on Bill C-27 and the Artificial Intelligence and Data Act. #CDNpoli

https://t.co/16x8V2MBRj",Toronto,Canada
2023-01-24 18:59:19+00:00,"Simon Q.K. Garfinkel explores how ChatGPT may affect copyright, trademark, and intellectual property laws and the potential implications for individuals and businesses in Canada.

To read the article – https://t.co/gDiwAuLBzt

#chatgpt #copyright #trademark #ai #taylormccaffrey https://t.co/9ZbdmDC7C3",Winnipeg,Canada
2023-01-24 18:39:13+00:00,"Discouraged to hear of school districts banning #chatGPT instead of leveraging this technology to enhance learning.

I’m hopeful that one day educators everywhere will realize it’s counterproductive to ban emerging technologies from schools. 

#edchat #mbpoli #cdnedchat",Manitoba,Canada
2023-01-24 17:32:58+00:00,Adapting to change is an important life and professional skill—glad to see professors not only teaching this but illustrating it. #ChatGPT,Toronto,Canada
2023-01-24 17:14:35+00:00,"We are thrilled to be able to share some of our new content on @Medium with @MisterCavey on his @TeachersOnFire Magazine 

We share how we assumed the role of student to see how #ChatGPT could benefit learning with writing 📝 

👇🏽👇🏻",Toronto,Canada
2023-01-24 16:24:00+00:00,"As expertise becomes democratized, it's the unique and creative ideas that will set individuals and companies apart.  #NoCode #ChatGPT @OpenAI",Vancouver,Canada
2023-01-24 15:46:04+00:00,"My latest video covers some thoughts on #ChatGPT and how to potentially make money with it - How To Make Money With ChatGPT In 2023 (6 BEST Methods) https://t.co/3MC1KheNQv
#makemoneyonline #chatgpt3",Toronto,Canada
2023-01-24 15:20:53+00:00,"Get answers to your questions from a wide range of topics. Also, you can integrate it with your website, social media platform, mobile app etc.  
Read our article to learn more https://t.co/xKjTkO7byW
CHAT HERE https://t.co/XVi66GGrBz 
#ChatGPT #chatgpt3 #chatbot #gpt3 #GPT #AI https://t.co/aCUmgZx61F",Ottawa,Canada
2023-01-24 15:02:54+00:00,"#ChatGPT has been all the rage lately, and for good reason. Members of the tech community have their own diverse experiences and opinions of this tool. Matthew Nero discusses his. 

Read more about it on our blog.

https://t.co/bcEKVxqHxz https://t.co/9Sljt4LWga",Toronto,Canada
2023-01-24 15:00:40+00:00,"#SavingToReadLater [HT @bhaggart] Will I agree/disagree? #NoIdea But I will consider Blayne's ""#ChatGPT Strikes at the Heart of the #ScientificWorldView""
//article’s first paragraph alone took me several hrs 2write &amp; refine. Imagine having it delivered instantly, as if by #magic/ https://t.co/AiVO0lEWA0",Calgary,Canada
2023-01-24 14:10:24+00:00,Idea 💡: Chat GBT for late afternoon Zoom meetings. Especially on Friday. #yyc #ChatGPT,Calgary AB,Canada
2023-01-24 14:07:14+00:00,"Our co-founder @SEOBrock was asked by @AVV for @FoundersPress: 

""What are the pros and cons of #ChatGPT to create content and what do you see long term for #SEO content creation from humans and #AI?"" 🤖

See what he has to say👇

https://t.co/a70cTSS8KT

#automation",Ottawa,Canada
2023-01-24 13:22:21+00:00,"#ChatGPT prompts this AM

P1: ""What is the most important change that can happen in HC today?""

P2: ""What about a non-technical solution?""

P3: ""What is the biggest barrier to implementing [that]?""

Not surprised an AI chose a software sol'n first.

Screenshots in separate tweets https://t.co/GBC2HXT5EX",Alberta,Canada
2023-01-24 12:47:36+00:00,"@business Have these analysts included the value of @Microsoft with #ChatGPT technology and hence significantly increased adoption of @MicrosoftClouds? We are certainly looking into it. As soon as ChatGPT becomes available with #dataprivacy enhancements, we will use it a lot.",Toronto,Canada
2023-01-24 06:32:43+00:00,"@Grady_Booch Does #PromptEngineering 1page #Wikipedia entry give us good start?
💞🤔💞//Prompt Engineering for Beginners//
P.S. #PE's 1pg Wiki comes with lots of #References (hopefully not random non-existing💩made up by #ChatGPT) linking2 many PDFs including #arXiv?🤔 https://t.co/icWfgfCeyE",Calgary,Canada
2023-01-24 05:39:17+00:00,"@NeuroniAI is right there, right now

#ChatGPT #OpenAi #Crypto",Québec,Canada
2023-01-24 05:35:50+00:00,"Be careful about CBDC'S... Here is the reason why...

#NeuroniAi #ChatGPT #OpenAI #Crypto https://t.co/r64yyMGJjO",Québec,Canada
2023-01-24 04:38:40+00:00,"""This Is Better Than #ChatGPT (With Prompting Guide)""

https://t.co/tWvoaCkbAS by @mreflow via @YouTube

tl;dr it's the @OpenAI Playground!",Toronto,Canada
2023-01-24 01:01:50+00:00,"Engage in the discussion on #CHATGPT with this new blog post by @XanWoods, ""ChatGPT is transformational. But similar to tech of the past (the printing press, the Internet, the smart phone), it presents opportunities to provide greater access..."".  https://t.co/TTN3Oo3C5g https://t.co/6BmF7vICsw",Ontario,Canada
2023-01-24 00:14:29+00:00,@DataChaz @satyanadella @OpenAI I’ve used to say years ago that - Whatever we have / are given in the public space HAS TO BE at least “10 years” behind what the governments and militaries of the world have. I wonder how much stuff is already being written or created with an even more powerful ai then #ChatGPT,Ontario,Canada
2023-01-23 23:45:46+00:00,"#AcademicChatter interesting question in class today ""Will you be asking us questions after we submit the assignment?"" Is this students getting wise to the process of checking for #ChatGPT ? i.e. simply ask the student a few Qs about their assignment if in doubt its theirs",Toronto,Canada
2023-01-23 22:49:22+00:00,My take on Microsoft's mega investment in OpenAI. https://t.co/IOJ7Th3Y8f 🤖🤔 #Microsoft #OpenAI #ChatGPT #dalle2 #AI,Montreal,Canada
2023-01-23 21:29:37+00:00,I discussed with my son yesterday this issue. #ChatGPT needs to cite references. So you can verify them. The work I’ve done so far is asking for things of which I’m a subject matter expert. The results I get blows me away. It’s good. #AI #Robotics #Science,Toronto,Canada
2023-01-23 21:21:43+00:00,Legal Challenges for #AI still being understood: https://t.co/YBZndaOTMg #copyright #Plagiarism #deepfakes #politics #innovation #ChatGPT,Ontario,Canada
2023-01-23 21:08:25+00:00,"Chat GPT-3 is the latest AI generative technology that promises to accomplish all of this.
Check out Bot Libre Chat GPT-3 platform below for a fast user-friendly experience. https://t.co/XVi66GGrBz
 
#ChatGPT #chatgpt3 #chatbot #gpt3 #GPT #gptchat https://t.co/QvBusw0nlo",Ottawa,Canada
2023-01-23 21:00:29+00:00,"Generative AI ChatGPT Is Going To Be Everywhere Once The API Portal Gets Soon Opened, Stupefying AI Ethics And AI Law

I have some thoughts...

https://t.co/CbiWrolJFi

#ChatGPT #technology",British Columbia,Canada
2023-01-23 20:53:08+00:00,"@KBateva I don't really know how to feel about that, but I think the education system need to catch up they are falling behind

If schools ban #ChatGPT instead of embracing it they will fall even more behind that they are already

Also if they don't ban #ChatGPT will student become lazy?",Québec,Canada
2023-01-23 20:49:43+00:00,"Microsoft announced the third phase of its long-term partnership with OpenAI through a multiyear, multibillion-dollar investment to accelerate AI breakthroughs.

https://t.co/peZjWViNlF

#ChatGPT #technology",British Columbia,Canada
2023-01-23 20:31:50+00:00,"#Insightful Sabine's interesting #ChatGPT #UseCase //Who cares if it's intelligent, if it saves me work I'll use it//
My top #ScienceInProgress worry is IF we're NOT a 2,000% #TopExpert, then we can't detect💩references/deep flaws?
@GaryMarcus @Muller_Lab @Montreal_AI🤔agree/not? https://t.co/mO1YO1T9AX",Calgary,Canada
2023-01-23 17:19:51+00:00,"With the release of #ChatGPT, educators are taking it for a spin by using #AI to generate lesson plans, email responses and much more. How can ChatGPT change the nature of educators and their jobs? #education #artificialintelligence

🔗https://t.co/9Ng7QHd0FK",Ottawa,Canada
2023-01-23 15:29:11+00:00,We must ask #ChatGPT to write a novel out of layoff posts on LinkedIn!  Some stories are really heartbreaking 💔,Ontario,Canada
2023-01-23 10:39:54+00:00,Google needs to be worried. And it needs to wake up and innovate. It’s gonna be disruptive #ChatGPT #Innovation #Disruption #Cdnpoli,Toronto,Canada
2023-01-23 10:05:53+00:00,"When you've spent the last 50+ days prompt engineering your life away.
#reimagineering #aihumor #fun  #imagecreative #midjourneyart #OpenAI #ChatGPT #mediamarketing #glenegrant #challenges #neworder https://t.co/SdFEjrnvtq",Toronto,Canada
2023-01-22 23:42:56+00:00,More ChatGPT. It really is good. A song about the future of mankind. Anyone know how to set it to a tune? #Song #Music #ChatGPT #Science #AI https://t.co/rZZeHX37F5,Toronto,Canada
2023-01-22 23:37:36+00:00,"The wonders of science.  This is from ChatGPT. Which, for those who might not know, is an artificially intelligent computer. Pretty amazing. #Science #AI #ChatGPT #Cdnpoli #Math #Physics #Chemistry #STEM #Poetry https://t.co/YdDU14mYtO",Toronto,Canada
2023-01-22 22:30:24+00:00,"#ChatGPT drops an #FBOMB 
@OpenAI  #RTFM https://t.co/2ppEnEm2SA",Vancouver,Canada
2023-01-22 21:39:13+00:00,"@kgreifeld Its literally has most of the answers to the questions which we ask to google usually… i prefer #chatgpt better than #google @kgreifeld 
Looking forward to it when it can access data from internet.",British Columbia,Canada
2023-01-22 19:46:38+00:00,Many concerns and questions regarding #ChatGPT.  I asked its AI whether copying and submitting work from it is considered plagiarism.  Answer in the image. #plagiarism https://t.co/BCeyxUE0sq,Ontario,Canada
2023-01-22 16:58:21+00:00,"#ChatGPT and other AI apps will raise the bar for content creation. Now humans' job is to make the content more relatable and ""digestible"" for their audience.",Kitchener,Canada
2023-01-22 10:26:49+00:00,"#HotTake: What are #ChatGPT's #pronouns? I feel like it's probably ""she/her"" because it exists solely for the service to and benefit of others. It's just typical ""women's work"", ya know? #ArtificialIntelligence #Feminism #Patriarchy",New Brunswick,Canada
2023-01-22 10:18:01+00:00,"I legitimately feel the need to thank the #ChatGPT #ArtificialIntelligence ~spirit~ when I ask it (her?) questions because when the AI hivemind of the world becomes sentient (inevitable), I want it to remember I was polite and appreciative of all its hard work 🤖🤷‍♀️",New Brunswick,Canada
2023-01-22 01:10:46+00:00,"From ChatGPT.... pretty good. No? 

#JustinTrudeau #ChatGPT #Cdnpoli #Onpoli #Poem https://t.co/svRxTDXjmg",Toronto,Canada
2023-01-21 16:20:35+00:00,What if #ChatGPT plays the Whot! (https://t.co/yR7pg0oV3h) Card game? Will they play better than #bots? https://t.co/mvCSqSVgfu,Ontario,Canada
2023-01-21 15:44:03+00:00,"A short thread and example of how to speed up your pubmed literature reviews with #ChatGPT 

I will start by showing you the final product below, and then build up to it from scratch https://t.co/WxNdYhvPz8",Toronto,Canada
2023-01-21 15:20:57+00:00,"Based off of experiences, I now confirm that The Internet Is Dead.
You know, if you used Internet of the 1990s or early 2000s.
Everywhere I go online, platforms go out of their way to hide Friend’s Postings but relentlessly push contents &amp; ads I don’t wish to see.
#ChatGPT",Tdot,Canada
2023-01-21 07:12:11+00:00,"The more I use chatGPT the more I'm scared

#ChatGPT",Toronto,Canada
2023-01-21 03:32:39+00:00,@OpenAI has finished distributing the heroin for free. Now that everyone is addicted they will start charging its “users”. #chatGPT,Vancouver,Canada
2023-01-21 02:36:18+00:00,"Curious as to what it would generate, we asked #ChatGPT to write a poem about #BigBlueButton.  Would it understand our mission to build the world's most effective virtual classroom?  You be the judge. #edtech https://t.co/ciyAPNyOpp",Ottawa,Canada
2023-01-20 23:33:36+00:00,"Sometimes being a dumb is beneficial. Don’t be so smart and create something that would question your existence.
#Google #Microsoft #ChatGPT #AI #Amazon #FTX #layoffs2023",Edmonton,Canada
2023-01-20 23:24:09+00:00,Hearing about #ChatGPT on @CBCNews6,Toronto,Canada
2023-01-20 22:14:24+00:00,"#ChatGPT Here is a short video, asking chat GPT a question. I'm impressed with the answer. #chatbot #teacher https://t.co/ymk6XLcEx5",Ontario,Canada
2023-01-20 20:56:07+00:00,"To reach 1 Million

@facebook took 10 months 
@instagram took 2 and half
@ChatGPTBot in 5 days

#ChatGPT insane🥲 https://t.co/cIJEFNJUJ6",Vancouver,Canada
2023-01-20 19:33:50+00:00,Become a Prompt Engineer. Use #ChatGPT better https://t.co/MnNzDmPwBX,Vancouver,Canada
2023-01-20 18:23:05+00:00,ChatGPT listed as author on research papers: many scientists disapprove. Just when it was going to get tenure… #chatgpt  https://t.co/yASsPgeJkb,Ontario,Canada
2023-01-20 13:28:21+00:00,"Dear humans, curious if you agree.
I asked an AI to share 
""7 podcast tips in the style of @garyvee "" and this is what she said:

1. ""You gotta start somewhere. Don't let perfectionism hold you back from putting out content and growing your audience.""  #ChatGPT",Ontario,Canada
2023-01-20 13:13:34+00:00,"3. “Is there anything more you can add that would be helpful.” This is where the real gold sits! Getting that extra piece of wisdom is worth asking the question every time. It also makes the other person feel more valuable.

#communication #ChatGPT",Ontario,Canada
2023-01-20 13:10:02+00:00,"2. Clarifying questions are important. If you’re not validating an answer or asking for one level deeper you’re going to be missing out on great insight. 

#clarity #ChatGPT",Ontario,Canada
2023-01-20 13:07:45+00:00,"3 of the most important lessons in communication I’ve learned from playing with Chat GPT!

#ChatGPT #communication",Ontario,Canada
2023-01-20 05:35:40+00:00,What's good about chatGPT? #ChatGPT https://t.co/yfRSlLeuno,Toronto,Canada
2023-01-20 03:10:28+00:00,artificial intelligence.. scary thought @OpenAI #ChatGPT #Bitcoin,Ontario,Canada
2023-01-19 23:57:29+00:00,"@christaggart That wasn't my experience. I asked, ""Write a 200-word blog post about why you should heat with a heat pump in Ontario instead of a furnace,"" and this was the response. #heatpumps #ChatGPT https://t.co/PuZOim1W1B",Ontario,Canada
2023-01-19 22:25:35+00:00,"I asked #ChatGPT what the most effective martial art was.

Oh boy.... https://t.co/Tg2TtlPyTe",Montreal,Canada
2023-01-19 20:04:37+00:00,@MinisterOfNFTs Everyone:  He doesn't know we simply use #ChatGPT,Québec,Canada
2023-01-19 20:00:33+00:00,"#ChatGPT and generative #AI are the talk of this year's Davos forum
https://t.co/g16R5BPEhz",Ontario,Canada
2023-01-19 18:31:47+00:00,"#ChatGPT users are mostly marketing department personnel tired of writing their own copy...

In 25 original words written by you (or less) prove me wrong",Center of the Universe,Canada
2023-01-19 18:10:32+00:00,"Glad 2 hear that we're talking about #ChatGPT as the latest in a long series of technologies that facilitate academic cheating.

Given that universities have done nothing against #CourseHero, #Chegg et al, I know that nothing will come of this.

https://t.co/msxMIKBGCW",Toronto,Canada
2023-01-19 16:57:03+00:00,"I asked #chatgpt to explain a parameter to a ten year old. This is what I got. 😂
Holy Sh*t https://t.co/3gchM2cxre",Toronto,Canada
2023-01-19 14:29:24+00:00,"While we are happy with #ChatGPT, we are losing our privacy 🫠",Ontario,Canada
2023-01-19 14:25:08+00:00,"🧵#AI
Everyone's talking about #ChatGPT. But 90% of you are missing out on the AI revolution. Here are the top AI tools you NEED to know about.

1. Krisp: Krisp's AI removes background voices, noises, and echo from your calls, giving you peace of call
https://t.co/k7oOxs6QVN",Ontario,Canada
2023-01-19 14:19:04+00:00,Responsive web design using ChatGPT #chatgpt #responsivedesign #webdesign #webdevelopment #openai #WebsiteDevelopment #Website [Video] https://t.co/pHvgobbRNt,Vancouver,Canada
2023-01-19 14:15:50+00:00,"Microsoft $MSFT is both a tech and dividend growth investing powerhouse:
1) Azure and other cloud services revenue +35% in FY23 Q1
2) Investing in world-changing AI through #ChatGPT investment
3) +11% dividend CAGR back to FY13

What's not to love? https://t.co/CmkEb3Xirl",Ontario,Canada
2023-01-19 12:59:01+00:00,"Can ChatGPT write Excel TEXTJOIN formulas? #Excel #ChatGPT #functions
https://t.co/1ntB81UiBt https://t.co/Oo7gQpcAvF",Mississauga,Canada
2023-01-19 12:10:28+00:00,"We had so much fun introducing #ChatGPT to our team: we grouped them into smaller competing teams, gave them 3 prompts (3min each), they had to pitch their work, then only we shared ChatGPT’s 2sec responses, compared that to the group work, then discussed what we know &amp; foresee.",Greater Toronto Area,Canada
2023-01-19 09:00:51+00:00,I think I’m just gna have #ChatGPT write all of my tweets from now on lmfao,British Columbia,Canada
2023-01-19 03:52:35+00:00,"@RealDrewData @OpenAI is a stellar #R&amp;D company, but it is not so good at B2C or B2B. @Microsoft has announced its plans to introduce #ChatGPT in the Azure cloud. This is excellent news for everyone as @Microsoft knows how to deliver scalable and affordable at scale with #dataprivacy. Soon!",Toronto,Canada
2023-01-18 23:16:09+00:00,I tried #ChatGPT few days ago and was very impressed . Artificial Intelligence #AI is going to change the World as we know it. Good or bad? Only time will tell. This video will tell you more .   https://t.co/BStLR2eRzW,Toronto,Canada
2023-01-18 21:20:27+00:00,I'm excited to announce that I haven't tried #chatgpt https://t.co/pBQL86ggPO,Montreal,Canada
2023-01-18 20:24:58+00:00,"""AGI Chat""

""AGIChat is capable of generating human-like responses to a wide range of topics"" - ChatGPT

Asset: AGIChat.Eth

https://t.co/V1eacWtZzp

#AGI #AGIChat #ChatGPT https://t.co/Mgbx5tmSf8",Québec,Canada
2023-01-18 19:50:47+00:00,"That’s what we do!!! 

#ChatGPT #digitalmarketplace #DigitalAssets",Toronto,Canada
2023-01-18 19:48:49+00:00,"""Training"" - Behind the scene: Workers in Kenya were paid $2 per hour to curate and label explicit content depicting child abuse, pornography, and murder for OpenAI #ChatGPT, so it could learn to filter toxic content... 
https://t.co/y3sI8FVNrR",Montréal,Canada
2023-01-18 19:35:46+00:00,#OpenAI will have to introduce a paywall to #ChatGPT by year-end just to keep latency under 5 seconds ⅓ of the day.,Langley,Canada
2023-01-18 19:27:40+00:00,Oh now #ChatGPT is down. What will all of us do?!?! LOL,Niagara,Canada
2023-01-18 18:55:42+00:00,"I tried Canva's AI-powered Magic Write, which generates text with a disclaimer that users should fact-check the text before sharing. Is anybody fact-checking their AI-generated text? #AI #ChatGPT https://t.co/OKLQ0ndCz2",Ontario,Canada
2023-01-18 18:16:50+00:00,I asked #ChatGPT to explain a T-Score like a Valley Girl. https://t.co/0SbSW14Lrw,British Columbia,Canada
2023-01-18 17:18:46+00:00,Sources saying that the real reason behind the microsoft layoffs is that they've been using ChatGPT extensively on the inside and it has effectively replaced the work that was once done by those 10 000 employees #microsoft #layoffs #chatgpt,Montreal,Canada
2023-01-18 16:45:41+00:00,"@DataChaz @ChatSonicAI @StoryLabIRL @Grammarly @languagetoolorg @PowerThesaurus @TheQuillBot @DeepLcom #ChatGPT -&gt; Code

I think this is very important for developers to know this!",Québec,Canada
2023-01-18 15:30:12+00:00,"So I just saw @theandreboso talking about this and it's had me thinking:

We are all talking about how #chatgpt makes writing so much easier.

But I have yet to see the *reader's* case for ChatGPT.

Does anyone out there prefer the copy that AI writes over a competant human?",Montreal,Canada
2023-01-18 14:50:10+00:00,"@karpathy shares more knowledge.
How to build #ChatGPT from scratch: https://t.co/pT4f0HD36d",Victoria,Canada
2023-01-18 13:56:38+00:00,"Growing Humanities &amp; Arts, that inspires creativity is a great way to deal w #ChatGPT because so much will become redundant “pedagogy at undergrad level .. includes academic assignments that require summarizing existing knowledge rather than generating new scholarship”",Toronto,Canada
2023-01-18 12:08:21+00:00,"Nice API/App examples on openAI 🤖like ""Restaurant review creator"" 💬
https://t.co/qIVUH2SBA6
#ChatGPT #OpenAI #NLU #AI",Toronto,Canada
2023-01-18 10:42:22+00:00,@engineers_feed Ask #ChatGPT pretty accurate,Québec,Canada
2023-01-18 05:44:01+00:00,"Shout to @nickcave and long may the human struggle for authentic artistic expression and creative innovation confound the AI algorithms of #ChatGPT and its ilk.

[via @CrackMagazine]

https://t.co/JSbmWQatoi",Toronto,Canada
2023-01-17 23:38:36+00:00,"This teacher is so brilliant! Instead of restrictions and fear, she creatively leveraged #ChatGPT to teach her students. Bravo! https://t.co/2XBdFeRdSV",Toronto,Canada
2023-01-17 21:59:34+00:00,"“I get the natural reaction to ban things we don’t completely understand.  We shud be careful &amp;thoughtful w/ technology. &amp;,if you think #ChatGPT is the last time we R going 2have this conversation you are very naïve.” Some history of digital-gizmo banning: https://t.co/yH50DmMZt8",Ontario,Canada
2023-01-17 20:42:10+00:00,"Such a cool read by @dboudreau! #a11y #AI #ChatGPT 

https://t.co/jpfcgWtK68",Montréal,Canada
2023-01-17 19:09:56+00:00,Imagine #ChatGPT fully integrated into Word and PowerPoint with an autocomplete document or deck feature,Toronto,Canada
2023-01-17 16:30:03+00:00,"ChatGPT and gender bias: same prompt for a letter to students explaining expectations &amp; establishing credibility but two different results. ChatGPT basically parrots the gender stereotypes, long documented in student evaluations of teaching. #bias #ChatGPT #AcademicTwitter",Québec,Canada
2023-01-17 13:40:21+00:00,"What if #ChatGPT or any LLM fed with poisonous, biased data? Would the results would still be promising? This could be a real threat  instead of opportunity!

#MorningThoughts",Ontario,Canada
2023-01-17 13:32:02+00:00,@DrTaraGoddard This year I generated a #ChatGPT document and got the students to discuss it.,Montreal,Canada
2023-01-17 01:48:16+00:00,"For writer colleagues, in case you’re worried about #ChatGPT https://t.co/8I9ECoo7oB @TheAgenda produced by @ebombicino",Toronto,Canada
2023-01-17 00:28:22+00:00,"#ChatGPT is a life saver 
Had an 8 page “play” we had to make in french class and chatGPT made it in legit 20 seconds, and was higher quality than if I spent 10 hours making it. 

This thing will dramatically increase quality of life for many, many people",Ontario,Canada
2023-01-17 00:03:30+00:00,Quick haiku by #chatGPT. Top marks. Apologies to my marketing friends lol https://t.co/vuFceGoXB0,Nova Scotia,Canada
2023-01-16 23:53:05+00:00,I asked #chatGPT  to write a motivational speach like Tony Robbins. https://t.co/5Khij897so,San José,Costa Rica
2023-01-16 23:34:30+00:00,"I can't get over how good #ChatGPT is for learning new topics. I'm still hesitant about trusting what it's telling me, though.",Victoria,Canada
2023-01-16 19:19:49+00:00,"Humans are safe from AI… I’ve outlasted the machine. 

#AI #chatgpt https://t.co/5DCIFU11N4",Ontario,Canada
2023-01-16 18:32:53+00:00,"I'm increasingly finding #ChatGPT a really useful companion to bounce ideas off... For example if I say ""what does &lt;x&gt; mean to you"" the feedback helps me think more clearly about what I'm trying to articulate.",BC,Canada
2023-01-16 17:20:13+00:00,"I asked #ChatGPT to write an intro #Python test for me. The prompt I used was: ""Write 10 multiple choice questions on introductory Python programming and provide the answer sheet.""
Where was this when I was teaching?!!!!
@acseontario https://t.co/DvNTIfarqn",Niagara Region,Canada
2023-01-16 16:22:30+00:00,"Still amazed how I can ask ChatGPT about any industry detail. 

Insider knowledge is becoming ubiquitous, and it's creativity that will set individuals apart. #ChatGPT @OpenAI #NoCode",Vancouver,Canada
2023-01-16 16:18:23+00:00,"First time I used ChatGPT to help me write a Google Sheet formula. It feel like magic!

#chatgpt #googlesheets #formula https://t.co/BjtDqR2SaQ",Toronto,Canada
2023-01-16 15:14:34+00:00,"You loved ChatGPT. Wait until you see its rivals #AI #ChatGPT

https://t.co/0skoxPhtcF",ile Maurice - Montréal,Canada
2023-01-16 14:08:23+00:00,"Great article @KalleyHuang. I teach a course on how to communicate using AI writers like #ChatGPT &amp; #GPT3 called ""AI, Ethics and Communication"" for 4th year students in @OT_CDMS @ontariotech_u. Communication students will be poised to mediate this changing landscape, ethically.",Toronto,Canada
2023-01-16 02:37:50+00:00,#ChatGPT’s got jokes! https://t.co/dhU6SGnnS4,Saskatchewan,Canada
2023-01-16 01:29:51+00:00,"Hey, friends! I am absolutely in love with #ChatGPT. It's just my favorite product at the moment, haha. Have you tried it? If so, what do you most like to use it for? Alternatively, you can share your favorite product, I'd love to know!  😍",Toronto,Canada
2023-01-16 00:13:56+00:00,#AI will become ubiquitous with #ChatGPT making it accessible to everyone. I think this will 10X the adoption rate and everything will become hyper individualized in the future. At least entertainment wise at first.,Ontario,Canada
2023-01-16 00:00:58+00:00,#ChatGPT named @garyvee 13 times in my list of 40 - no.1 and no.29-40 when I asked for similar influencers to @ShaanVP and @thesamparr !! #Legend #GOAT𓃵 https://t.co/tPsf0PJTD5,Toronto,Canada
2023-01-15 18:04:19+00:00,"Voice AI is here. Microsoft has unveiled VAll-E! This tech can mimic your own voice.  You can check out the demo and information here:

 https://t.co/JhMMVWiFfJ

#Valle #AI #Microsoft #News #chatgpt #dalle #voice #chat https://t.co/ndzJ8FG13c",Manitoba,Canada
2023-01-15 17:14:55+00:00,"The trouble with being an early adopter and explorer is that I am actually annoyed that ChatGPT is at capacity lol. I (ok, you) have work to do. Damn you AI! 
#ArtificialIntelligence #ChatGPT #workefficiency https://t.co/MeMGg6aPzi",Ontario,Canada
2023-01-15 17:04:08+00:00,"My future as a senior developer who mentors junior developers by answering their little coding questions is probably over.

#ChatGPT https://t.co/auEraDmGvo",Toronto,Canada
2023-01-15 16:32:45+00:00,@OpenAI Please kick the freeloaders off the network then shut up and take my money. The late adopters can suck it. You've made your point - #ChatGPT is amazing and we love it. Lets monetize this thing before the boomers start ruining it like they always do.,Vancouver Island,Canada
2023-01-15 16:24:59+00:00,Writers are going to lose their job over this.   I can actually use #ChatGPT to generate interactive dialog for my npcs.   #gamedev #indiedev #indegamedev  #rpggame #gamedesign https://t.co/fGyygIjgMU,Toronto,Canada
2023-01-15 15:43:46+00:00,Have you used #ChatGPT?,Victoria,Canada
2023-01-15 15:06:01+00:00,We asked #ChatGPT why businesses should invest in human writers rather than using #AI for your #marketing and #communication needs. It gives the following reasons why you should use Yellow Online Media: 1/8 https://t.co/BlSe1uMAe2,Stratford,Canada
2023-01-15 13:59:53+00:00,"Great use case for pair programming and software engineering with #chatgpt assistance. GitHub #copilot 

#softwaredevelopement #artificialintelligence #appdev #productivity https://t.co/mDCIHVYuud",Toronto,Canada
2023-01-15 13:43:31+00:00,"In a world with #ChatGPT ""Teachers should see themselves as facilitators who guide and support students through the learning process, rather than a single source of knowledge"" https://t.co/hLLSYa0PKC",Toronto,Canada
2023-01-15 13:13:01+00:00,@DataChaz @OpenAI @TheJeffHopp This is interesting and timely. Do you have information on #DataPrivacy? This is the primary concern when it comes to use by corporations. I work on a large project that needs #ChatGPT. The lack of #DataPrivacy may become a significant limitation when it comes to adoption.,Toronto,Canada
2023-01-15 06:46:42+00:00,"ChatGPT is an incredible tool that can assist us in tasks and make our lives easier, but it's important to remember that it's just that - a tool. It can't replace the creativity and critical thinking of humans. Let's use it to augment our abilities, not replace them! #ChatGPT #AI",Toronto,Canada
2023-01-15 01:28:49+00:00,"ChatGPT is amazing. Just had a conversation with it in hindi. 

#ChatGPT #Hindi #AI #India https://t.co/JumzE7qmvc",Toronto,Canada
2023-01-14 17:28:46+00:00,@sadaf_eth https://t.co/uPez3pU0i7 Booyah! 🤣 it’s so perfect hahaha thanks #ChatGPT I’m going platinum with the ENS crowd for realz,Blockchain,Canada
2023-01-14 15:56:01+00:00,How will funders know whether a grant application is written by #ChatGPT or by a human? Serious question.,Ontario,Canada
2023-01-14 01:33:56+00:00,"2023 is the year of AI. No question.

#ChatGPT has opened everyone's eyes to the promise of Artificial Intelligence.

Long $MSFT",Ontario,Canada
