Date,Tweet,City,Country
2023-01-12 17:10:27+00:00,"😂Something funny happened to me with #ChatGPT today. I needed help with a small DAX measure, and I asked him to help me with the problem.

He gave me the formula, but it had an error. By telling him the mistake, #GPT APOLOGIZED with me🤣💀 https://t.co/gh4YmSUcrJ",Barranquilla,Colombia
2023-01-12 15:40:46+00:00,"50 awesome #ChatGPT prompts 
https://t.co/uXDbvyrB41",Paramaribo,Suriname
2023-01-12 08:32:28+00:00,"Too many requests in 1 hour??? Pffffff Paaaa Faaaaa Vaaaaarrrrrrr
#ChatGPT",Concordia,Argentina
2023-01-12 00:38:12+00:00,"@DanielPriestley Every time I cook pasta.

""Hey, Siri! 11-minute countdown, please.""
""11 minutes, counting down.""
""Thank you, Siri! You’re awesome!""

Will do the same when #ChatGPT proofreads my copy.",Curitiba,Brazil
2023-01-11 16:03:11+00:00,"For EP. 302, @TimHaldorsson CEO of @LunarStrategy talks about the best 2023 #marketing strategies for Web3.

Topics:
🟢 Shortform vs. Longform content
🟢 #Crypto marketing strategies
🟢 Future of Marketing in #Web3
🟢 AI and #ChatGPT 

🔗 Spotify: https://t.co/tACC8xET1J https://t.co/r9qzrSGxRe",Medellín,Colombia
2023-01-11 14:43:46+00:00,"8x
If i not think #OpenAIChatGPT  is doing it intentionally (yes i have this feel and suspicious) to look dubious and contradiction as humans are, i would tell they`re still dumb for a sumptuous name `Artificial Intelligence`.
Other reason can be processing capacity #ChatGPT",Sao Paulo,Brazil
2023-01-11 14:43:45+00:00,"7x
To better explain what i want to show you. I searched Google ``famous important physic scientist that was also astrologer``
Notice Isaac Newton is there too, and is correct, also Galileo, Kepler, Brahe, etc..#ChatGPT #GPT4 #ArtificialIntelligence . https://t.co/EYwEe2o9no",Sao Paulo,Brazil
2023-01-11 14:31:41+00:00,"6x
I will try other matters - topics with #ChatGPT  later to see what happens. I will try to tell it do an Arduino project - code for me, Arduino is very very easy",Sao Paulo,Brazil
2023-01-11 14:31:40+00:00,"5x
If you have patience and you`re capable of formulate good questions,Google still better, Google gives you books etc..An old library still better and better,that go more deep and have more options of different opinions and researches in the matter. #ChatGPT is poor in knowledge",Sao Paulo,Brazil
2023-01-11 14:31:40+00:00,"4x
BUT all the gaps and contradictions of #ChatGPT make it very human, a not very literate one, but very human in contradictions, what made me think is intentional.
As it is will work very fine in basic contact chat talks and call centers for ex.",Sao Paulo,Brazil
2023-01-11 14:31:37+00:00,"1x
My personal impression about #ChatGPT . Is not that smart, i am a (reformed) teacher of children as my first school, and this AI have a strong feel that someone that just learnt by heart and repeat the same sentences, do not really understand the matter, https://t.co/YwDdmVONZO",Sao Paulo,Brazil
2023-01-11 12:51:24+00:00,"I will better formulated my questions, just feeling how it is
#openai #ChatGPT #GPT4 #GPT3 #ArtificialIntelligence #predictions #2023predictions #2024predictions https://t.co/PLqUKwuxmO",Sao Paulo,Brazil
2023-01-11 04:52:36+00:00,"I am addicted to technology so I avoided them sometimes but …. 

First time I am asking #ChatGPT some questions. I asked what is love in Russian language, what is the spear of destiny and some others. I was impressed by all the answer and how fast I got them. 

#AI https://t.co/7jM8XPHTkS",Georgetown,Guyana
2023-01-11 04:35:18+00:00,"“In the end, apps changed gadgets break, technology grows obsolete, but one thing remains the same; teachers change the world” Thank you @spencerideas for this amazing video explaining the true power of AI #chatGPT in schools. A must watch for every educator. #openai",Lima,Peru
2023-01-11 01:55:06+00:00,#ChatGPT is charging now... https://t.co/Csnn3DflW7,Santiago,Chile
2023-01-11 01:26:25+00:00,"Best use for ChatGPT: write regex.

Powered by @michelnivard 's R package {gptstudio}.

#rstats #chatgpt https://t.co/9tEUAoc9bo",Sao Paulo,Brazil
2023-01-11 00:37:03+00:00,Some AI BS #ChatGPT #riddles https://t.co/YDAU45YnYX,Santiago,Chile
2023-01-10 23:17:53+00:00,#ChatGPT rules! 🤣 https://t.co/GXye9mVTr6,Porto Alegre,Brazil
2023-01-10 22:40:36+00:00,"- Expectation: #ArtificialIntelligence and #ChatGPT will replace humans, run to the mountains 🔥

- Reality: 😅 https://t.co/sBg9zb1IkF",Florianópolis,Brazil
2023-01-10 22:30:14+00:00,"😖Just TODAY, the first time I'm going to use #ChatGPT for work, it crashes!!! https://t.co/FV2Q7wvgK1",Barranquilla,Colombia
2023-01-10 21:34:04+00:00,"With a fierce determination to succeed, failure becomes nothing more than a minor setback on the road to achieving your wildest dreams. #ChatGPT",Buenos Aires,Argentina
2023-01-10 19:06:18+00:00,"While I´m waiting #ChatGPT  server come back...

Write a sonnet about the status of ChatGPT.

Amidst the rush of curious minds,
The chatbot ChatGPT stands strong and true,
Withstanding the influx of requests,
Working hard to fulfill each one's due.

+",Bahía Blanca,Argentina
2023-01-10 15:33:48+00:00,"@MicrosoftBr is in discussions to invest as much as $10 billion in #OpenAI, the creator of viral artificial intelligence bot #ChatGPT 
.
Just another tool 👀
.
https://t.co/S1jBQoJP4b via @technology",Salvador,Brazil
2023-01-10 15:10:46+00:00,"(while waiting server #chatgpt come back)...  

 ""I bet the ChatGPT servers are too busy trying to calculate the meaning of life to respond quickly."" 

@elonmusk 
@ChatGPTBot",Bahía Blanca,Argentina
2023-01-10 14:44:23+00:00,Anyone know about some AI altcoins? #AI #ChatGPT,Asuncion,Paraguay
2023-01-10 14:35:24+00:00,"Not bad #ChatGPT 

What is #cryptocurrency consensus?

Cryptocurrency consensus is a mechanism by which a cryptocurrency network agrees on the state of its distributed ledger. Cryptocurrency networks use consensus algorithms to ensure the integrity of the blockchain and",Cali,Colombia
2023-01-10 09:53:06+00:00,"RT @Hypemoon: Rumor: @Microsoft is exploring to purchase 49% of @OpenAI, the company behind #ChatGPT, for $10B USD.#Lifestyle",Guayaquil,Ecuador
2023-01-10 06:20:32+00:00,"@shubhamkarwa3 @NFTChatGPT @udemy @iamarnob6543 @chatgpt_issac @wolfyvser @GrammarlyBiz @coursechamp 💥That's really appreciable
#web3 #chatGPT",Vicente López,Argentina
2023-01-10 00:38:08+00:00,So ChatGPT can kill a person #ChatGPT https://t.co/rekRSIBQfP,Valdivia,Chile
2023-01-09 23:06:35+00:00,"@elonmuskFriend, iFriend, in Venezuela we already have enough with the current government so that we cannot use an initiative as great as  #ChatGPT #OpenIA  here.  Remove the ban for Venezuela",Guatire,Venezuela
2023-01-09 20:07:24+00:00,The public launch of chat .@OpenAI  and all the AI models are no longer surprising. Now is our responsibility: Citizen responsibility about the content we consume everyday #ChatGPT #OpenAI #ArtificialInteligence #AI #FutureLabeling https://t.co/yikc4fzwnO,Buenos Aires,Argentina
2023-01-09 11:59:00+00:00,What would you teach people in a #cybersecurity training program for basic users? #ChatGPT @OpenAI https://t.co/7GqKRMtFrD,Santiago,Chile
2023-01-09 02:02:43+00:00,"This is, by far, the most impressive use of #ChatGPT that I've seen so far... 

#AcademicTwitter",Santiago,Chile
2023-01-08 18:18:49+00:00,#ChatGPT is down. 😢,Barranquilla,Colombia
2023-01-08 15:00:03+00:00,"""The unexamined life is not worth living."" - Socrates #life #examination #ChatGPT",Temuco,Chile
2023-01-08 11:11:49+00:00,"#AI #artificial_intelligence #ArtificialIntelligence
A.I. tools 🔧 will make you a super human.
And you'll be unemployed and use always the same clothes.
#ChatGPT #GPT3
Sorry, i couldn't resist the joke.",Sao Paulo,Brazil
2023-01-07 22:47:40+00:00,"3 of 3
That occupations will not complete disappear, like painting did not disappeared completely until today, but it will not have the same place in society it had before.
#ChatGPT #artificial_intelligence #ArtificialIntelligence #AI #historyoftechnology",Sao Paulo,Brazil
2023-01-07 22:47:40+00:00,"2 of 3
We`re living the time we`ll not need deep study anymore many specializations (very like in the past photography did to fine arts), now AI do can it cheap for everyone.
#ChatGPT #artificial_intelligence #ArtificialIntelligence #AI #photography #HistoryOfTechnology",Sao Paulo,Brazil
2023-01-07 22:47:39+00:00,"1 of 3
#ChatGPT and other #artificial_intelligence tools are today like camara obscura-photography were to fine arts when photography was created. Humanity never needed anymore that great masters painters, very specialized to feel light, because #photography begin to do that.",Sao Paulo,Brazil
2023-01-07 11:45:42+00:00,"Extensiones de Chrome para conectar #ChatGPT a Twitter, WhatsApp, YouTube, Gmail, etc… 👇🏻",Santiago,Chile
2023-01-07 11:21:16+00:00,Excellent practical uses for #ChatGPT,Buenos Aires,Argentina
2023-01-07 02:42:37+00:00,"Certainly, I won't be the same after all the magic of ChatGPT. This thing resolves the codewars challenges and explain what I don't understand. BIG WIN 
#ChatGPT #Codewars https://t.co/FndwJZqM5A",Lima,Peru
2023-01-07 02:06:12+00:00,"Great thread on how to boost your coding productivity using #ChatGPT
#AI #Programming",Medellin,Colombia
2023-01-06 22:59:12+00:00,"I got a great way to kill time for AI enthusiasts. Go to #ChatGPT  and ask it for the most detailed description of a famous person. Then go to @midjourney  and input that description, se if you can get an accurate representation. Look at my attempt with Abraham Lincon. #AI https://t.co/5MyQA70GKP",Bogotá,Colombia
2023-01-06 13:31:19+00:00,"When @openai (#ChatGPT creators) began in 2015 as a #nonprofit, I was optimistic.

With commitment to #openinnovation I thought there could be an emerging understanding that permanent #nonprofit structures best protect #digital #commons, esp. #AI. I should have known better. 🧵",Buenos Aires,Argentina
2023-01-06 10:19:19+00:00,"LIMITATIONS OF AI: 🧵 
#AI #ArtificialIntelligence #ChatGPT #automation #job",Medellín,Colombia
2023-01-06 09:31:46+00:00,@torreytrust Shouldn’t #chatgpt answer the question of what it can and can’t do in education than referring to a third-party slide to crack the info 😂,Lima,Peru
2023-01-06 02:49:29+00:00,I'm I the only now writing tests for react using ChatGPT? #ChatGPT #bolhadev #javascript30,São Luís,Brazil
2023-01-05 23:33:22+00:00,"Prepare yourselves for a long and difficult battle, but remember that we are in this together and will emerge victorious. #AiWar #SchoolsAndAcademy"". The most interesting part about this tweet is that has been written by #ChatGPT 😅",Barranquilla,Colombia
2023-01-04 21:51:32+00:00,"ChatGPT should be renamed to Multivac.

However, it seems that chatGPT has sufficient data to answer the “The last question” #Asimov #chatGPT https://t.co/upPmXGUjDM",Montevideo,Uruguay
2023-01-04 16:04:30+00:00,"Are we witnessing the birth of a new #job?  
➡️ The ""ChatGPT Prompter Specialist""... 
Here is ""prompt repository"" to experiment #ChatGPT and a link to a guide, ""The Art of ChatGPT Prompting: A Guide to Crafting Clear and Effective Prompts""
🔗 https://t.co/EwUtNyn0mu",Buenos Aires,Argentina
2023-01-04 00:07:48+00:00,#ChatGPT I was asking multipolar expansion in the context of electromagnetism and I believe it breaks ChatGPT down #ChatGPT,Chota,Peru
2023-01-04 00:06:10+00:00,"It looks like a chatGPT detox, it's time to think lol #ChatGPT",Montevideo,Uruguay
2023-01-03 23:51:53+00:00,#ChatGPT down ? Just me?,Montevideo,Uruguay
2023-01-03 19:30:30+00:00,"THE CASE AGAINST AI IN THE WORKFORCE: 🧵
#AI #automation #ChatGPT",Medellín,Colombia
2023-01-03 19:25:09+00:00,"ARTIFICIAL INTELLIGENCE IN THE WORKFORCE : 
#AI #ArtificialIntelligence #ChatGPT #automation",Medellín,Colombia
2023-01-03 11:21:07+00:00,I think I will hire #ChatGPT to manage my marketing strategy :-D https://t.co/HqNDWAsVa8,Buenos Aires,Argentina
2023-01-03 02:42:01+00:00,"Are you aware of the existence of an advanced IA available for free use?

You just can chat with it and ask for stuf, imagination is the roof! 

Learn more about it here!

#art #ai #ChatGPT #Machinelearning #MidJourney 

https://t.co/IR3hMjx2GW",Buenos Aires,Argentina
2023-01-02 15:58:09+00:00,"Finally, I can't predict the future but I love using #ChatGPT",Cordoba,Argentina
2022-12-31 18:01:42+00:00,Using #YouCHAT another alternative to #ChatGPT by https://t.co/0KUDQcJOg2; To help me generate a list of fun compound names of League of Legends characters 🤣 #ai https://t.co/BFZGOysEDu,Pasto,Colombia
2022-12-30 00:57:07+00:00,"@OpenAI ""What do you think about the #las7capas proposal by Desinflámate NGO to prevent Covid-19 infection?"" #ChatGPT @OpenAI #Covid19 @ongdesinflamate @AIREyVIDA2021 https://t.co/bpnthxrIPa",Santiago,Chile
2022-12-30 00:22:25+00:00,"""Explain how to prevent covid infection managing aerosols"" #ChatGPT @OpenAI #Covid19 https://t.co/Srxou5ypJl",Santiago,Chile
2022-12-30 00:22:24+00:00,"""How harmful are covid minimizers?"" #ChatGPT @OpenAI #Covid19 https://t.co/4jlwFZV5Hu",Santiago,Chile
2022-12-30 00:22:24+00:00,"""Why authorities have let it rip with covid infections?"" #ChatGPT @OpenAI #Covid19 https://t.co/n5eRC8Oz2C",Santiago,Chile
2022-12-30 00:22:23+00:00,"""What can be done with medical doctors who don't learn about effective covid prevention and long covid treatment?"" #ChatGPT @OpenAI
#COVID19 https://t.co/tnNi87UV99",Santiago,Chile
2022-12-30 00:17:26+00:00,"""Explain how to prevent covid infection managing aerosols"" #ChatGPT @OpenAI
#Covid19 https://t.co/gsGj9v5QTh",Santiago,Chile
2022-12-29 15:36:16+00:00,Is my turn to use #chatgpt... #happynewyear https://t.co/7mhnFeQ8tH,Montevideo,Uruguay
2022-12-29 13:02:06+00:00,For people that has no intention of writing highly complex code but need to write something from time to time #ChatGPT is a game changer. I never remember the right syntax and the AI saves a lot of time.,Porto Alegre,Brazil
2022-12-29 07:57:50+00:00,"#ChatGPT in #Neovim 
I'm giving this a try #vim
https://t.co/y1zM4UVXao",Medellin,Colombia
2022-12-28 17:58:48+00:00,@openaicommunity Just look what happened at the end of the video when I asked #chatGPT to draw a coffe with a croissant with ASCII chars: https://t.co/Agd7mmw0O4,Mendoza,Argentina
2022-12-28 13:22:56+00:00,"One of the most comprehensive summaries of #ChatGPT.
Recommended. By @alliekmiller 
https://t.co/5NRewvVKkd",Buenos Aires,Argentina
2022-12-27 17:56:04+00:00,"Great! A good example of content generation assisted by AI... this is what we have to discuss when talking about #education and #AI 
#ChatGPT",Buenos Aires,Argentina
2022-12-27 13:27:20+00:00,"A lot of people are becoming obsessed with #ChatGPT and all the things it can do to help creatives, but I would love an AI that can do developmental, line and copy editing in minutes or an AI that turns any novel into a screenplay. Do you know how much time could be saved? 🤔",Santiago,Chile
2022-12-27 11:03:22+00:00,"It is not #ChatGPT, it is human knowledge at its best, with flaws and biases.

ChatGPT is the bottled version of something we should enjoy and understand freely and openly to move forward together and stop cannibalizing ourselves.",Tatuy,Venezuela
2022-12-26 21:28:18+00:00,"We can learn alot from #ChatGPT, this is pretty impressive. Today I dove into politics and asked: Why do you think communist leaders see religious beliefs as a threat to their establishment? Can you elaborate on your answer please? See ChatGTP's reply: https://t.co/VdCVLwBJYm",Loja,Ecuador
2022-12-26 13:02:43+00:00,"Amazing.

#ChatGPT #SteveJobs #artificialintelligenceai #ai #Innovator",Lima,Peru
2022-12-25 05:43:35+00:00,"Me wishing Jarvis GPT Merry Christmas

@OpenAI #ChatGPT #MerryChristmas https://t.co/W03pQfnNRo",Lima,Peru
2022-12-24 15:30:28+00:00,"I just used #ChatGPT from @OpenAI to improve the README file of the @obsdmd plugin QuickAdd (by @chrisbbh).

https://t.co/GAm7zDfmip

I'm using chatGPT a lot. It's an incredible tool with the right inputs, good curation, and giving rights.",Florianópolis,Brazil
2022-12-24 15:09:27+00:00,"Just turned ChatGPT into a DnD text MMORPG and it's been a blast! Using the power of language models, players can immerse themselves in a fully-realized fantasy world and collaborate on epic quests and adventures. #DnD #textMMORPG #ChatGPT https://t.co/M5d7tEjrsz",Pasto,Colombia
2022-12-24 14:38:08+00:00,"Another interesting approach about #ChatGPT in #education.
A powerful game changer is coming, and it is not all about cheating...",Buenos Aires,Argentina
2022-12-24 13:34:14+00:00,#digitalproducts #projectmanager according to #ChatGPT https://t.co/jdkbFcwQJ7,Medellín,Colombia
2022-12-23 18:40:38+00:00,I asked #ChatGPT: why did Putin attack Ukraine?  and this is what he told me.  Developers should pay attention @sama https://t.co/2eRnzwgYDI,Buenos Aires,Argentina
2022-12-23 01:56:21+00:00,Interesting how the #ChatGPT  reaches to the conclusion of the 2nd #paradox and it integrates to the 1st one. https://t.co/aMTb0SKwgD,Santiago,Chile
2022-12-22 23:57:15+00:00,"This is the first time I use #ChatGPT for my work, the results are blowing my mind 😵",Cúcuta,Colombia
2022-12-22 18:23:00+00:00,I'm doing non-trivial text processing (extracting  characters and dialogs from arbitrary text) using @OpenAI GPT-3 API. #ChatGPT is noticeably better at this task. I wish there was an (official) API to it. Can't wait for #GPT4.,Buenos Aires,Argentina
2022-12-22 16:19:52+00:00,"Powered by #ChatGPT poem for @SparkMailApp 

Spark, the email app supreme
Organizes chaos, makes life serene
Quick replies, snooze with ease
Inbox zero, oh how nice
Features galore, it never cease
Spark, my daily email release",Montevideo,Uruguay
2022-12-21 18:38:51+00:00,I think https://t.co/PSWHHS5YVA will soon be in the top 3 #ChatGPT,Montevideo,Uruguay
2022-12-21 18:30:28+00:00,"With the release of #ChatGPT, easy-to-use #AI-based text generators are now accessible to the masses. The beta version of ChatGPT has already attracted over a million users. https://t.co/NqtH07g1Op",Retiro,Colombia
2022-12-20 22:08:52+00:00,"My new blog post about ChatGPT ... just a small experiment that i did on the past weekend. #openai #chatgpt 

ChatGPT: Can AI became a storyteller? =&gt; https://t.co/kPgf41Et3i",Jundiaí,Brazil
2022-12-20 21:21:54+00:00,"If not #chatgpt a newer better #query responder might render #google  #obsolete 

#chatbot #conversationalai https://t.co/dy4WFk0g8H",Medellín,Colombia
2022-12-20 19:28:11+00:00,@OpenAI #ChatGPT is actually amazing. The benefits and scope of this is still unknown. Massive changes in businesses and social media content in the upcoming months and years.,Bogotá,Colombia
2022-12-20 02:14:12+00:00,What protocols should be put in place to promote Twitter bots’ contributions to the platform and mitigate the risks associated with an overload of generic content? #ChatGPT,Envigado,Colombia
2022-12-20 02:08:00+00:00,"As Artificial Intelligence advances, bots offer an increasing level of utility to Twitter users. #ChatGPT",Envigado,Colombia
2022-12-20 01:51:50+00:00,a social network for #chatbots ?        #gpt3 #ChatGPT,Envigado,Colombia
2022-12-19 17:43:22+00:00,"See how container terminals and logistic companies of all sizes can leverage GPT-3.5 to accelerate their digital transformation.

#logistics #NLP #containers #gpt3 #ChatGPT 

https://t.co/qMARHbR1Bg",Medellín,Colombia
2022-12-19 12:19:32+00:00,"@OpenAlChat I should have, Open for Venezuela who wants to play with #ChatGPT",Valencia,Venezuela
2022-12-19 12:13:57+00:00,"#ChatGPT and its limits. As ⁦@sama⁩ was a super fan in yesterday’s match, I hope he will prioritize feeding new data from 2022 💪🇦🇷🙏 https://t.co/B2Oeg41ZTe",Bogota,Colombia
2022-12-18 04:46:12+00:00,"""I just discovered ChatGPT and I'm obsessed! It's an incredibly fun and useful AI tool that helps you do all sorts of things! If you want to make the most of your time and do amazing things, give ChatGPT a try! #ChatGPT #AI #innovation #technology #fun""",Calama,Chile
2022-12-18 01:50:35+00:00,"If ChatGPT says it, it must be true

🤫 

#ChatGPT #JohnMastodon #SpaceKaren #Twitterexodus https://t.co/16tpFNOT88",Santiago,Chile
2022-12-17 22:31:59+00:00,"Holy s**t
#ChatGPT https://t.co/7jGjgLfMfF",Santiago,Chile
2022-12-17 22:19:37+00:00,"Well, it wasn't so bad....

I asked #ChatGPT to build a #nuclei template. @pdiscoveryio https://t.co/lFHGfO7bTN",Santiago,Chile
2022-12-16 19:23:36+00:00,@backblaze Gold star for #ChatGPT. https://t.co/trwGwrOIeR,Banfield,Argentina
2022-12-16 19:21:35+00:00,"Hey @MattWalshBlog apparently #chatgpt by @OpenAI , knows perfectly well what a woman is: https://t.co/somOh6WMSe",Santiago,Chile
2022-12-16 16:33:23+00:00,"The dangers of #ChatGPT, ""the skill of ChatGPT in selling a product, humans are likely much better at this. The problem is that this process can be automated""...can sales people be replaced? https://t.co/fejDGYYpT1",Retiro,Colombia
2022-12-16 15:04:17+00:00,ChatGPT denies apartheid exists in Israel. #ChatGPT #Zionism #Morocco https://t.co/8yZIt6nH6D,Guatavita,Colombia
2022-12-15 15:06:45+00:00,I wanna try #ChatGPT but I do not want to pay for a vpn in order to use it🤡,Tocuyito,Venezuela
2022-12-15 14:48:42+00:00,@robert_zubrin @AlexEpstein @JunkScience @ShellenbergerMD @ClaireBerlinski It's not a bad start. #ChatGPT https://t.co/Azi6SUgVt4,Medellín,Colombia
2022-12-14 20:54:18+00:00,"@hubermanlab Amazing. I got this quick answer from #chatGPT. Is it correct? @hubermanlab 

“The circadian rhythm is a daily cycle of physiological processes that is regulated by several so-called “clock genes,” which include the following:

CLOCK, BMAL1, PER1, PER2, and PER3,
CRY1 and CRY2.”",Guayaquil,Ecuador
2022-12-14 20:50:33+00:00,"I told to #ChatGPT that I had a living room and gave it a prescription of a project I’d like to have. Asked it ideas for a project and in a description in the right format to generate the images using #MidJourney

This was the result 😳
#ArtificialInteligence https://t.co/zBBsyPxFMe",Florianópolis,Brazil
2022-12-14 18:20:50+00:00,this tweet was written by #ChatGPT https://t.co/pRHP0iC3M1,Santiago,Chile
2022-12-14 17:11:41+00:00,#ChatGPT: generate a Tweet in the style of @balajis https://t.co/aVRM5Khxyt,Medellín,Colombia
2022-12-14 16:13:27+00:00,I was always very confident about the idea that the AI won’t replace programmers. After playing with #ChatGPT few days I really changed my idea 😅,Florianópolis,Brazil
2022-12-14 14:33:48+00:00,"Stop using #ChatGPT for fun, I have to work🤣 https://t.co/mq0C7cGH7u",Medellín,Colombia
2022-12-14 00:33:22+00:00,#ChatGPT Is slowly coming to be my best friend. @OpenAI,Guayaquil,Ecuador
2022-12-13 22:32:12+00:00,#ChatGPT was designed to be a politically correct IA 🙃 https://t.co/AlqryPlqna,Santiago,Chile
2022-12-13 21:07:44+00:00,Has AI gone too far? #ChatGPT https://t.co/uFGfhvvawe,São Paulo,Brazil
2022-12-13 20:23:37+00:00,This is one of the most functional things I got using #ChatGPT: be able to document my functions ❤️ https://t.co/rRwsXwd3fJ,Florianópolis,Brazil
2022-12-13 05:04:20+00:00,"Running #Ubuntu  as VM on #ChatGPT 
https://t.co/iQlDuaycvx https://t.co/QOUSJrkMXj",Medellin,Colombia
2022-12-13 01:10:57+00:00,Is #ChatGPT specifically not allowed to compose well-formed URLs with detailed GET requests including parameters?,Medellin,Colombia
2022-12-12 21:04:15+00:00,"We’ll apparently now my Tiktok Fr is only made out of Chat GPT content 🤨

#ChatGPT #chatgpt3 #TikTok",Goiânia,Brazil
2022-12-12 18:41:49+00:00,The only big is @BocaJrsOficial and #ChatGPT do know it! https://t.co/x7rUhYRdDW,Corrientes,Argentina
2022-12-11 14:19:03+00:00,"My recent chat with #ChatGPT (by @OpenAI) about #Skynet:

- ""Are you the first step towards Skynet?""

- ""I am not the first step towards Skynet, nor am I a sentient AI like the fictional character from the Terminator series. I am a large language model trained by OpenAI to assist",Buenos Aires,Argentina
2022-12-11 03:52:12+00:00,".@elonmusk which of these are true 👁️
#ChatGPT #hack https://t.co/PA73k6AokG",Lima,Peru
2022-12-10 19:16:21+00:00,"Very interesting column ChatGPT Is Dumber Than You Think by 🐘ibogost@journa.host on TheAtlantic

#ChatGPT #TheAtlantic #AI 

https://t.co/o6lWQVg31P",Santiago,Chile
2022-12-10 17:28:14+00:00,"In the near future, I can imagine content writers will offer two options: the cheap one, that will be written by AI and slightly improved by the writer, and the ""premium"", 100% out of human creativity 
#contentwriters  #chatgpt #ai",Buenos Aires,Argentina
2022-12-09 19:01:28+00:00,Which roles #ChatGPT can do in my company?,Arequipa,Peru
2022-12-08 22:55:46+00:00,#ChatGPT is my new favorite game @elonmusk @OpenAI,Guayaquil,Ecuador
2022-12-08 16:46:14+00:00,"Ya probaron #ChatGPT ?
https://t.co/Za0X7k9FQI",Guayaquil,Ecuador
2022-12-08 16:34:14+00:00,"Do expect a TON of teenagers and highschoolers to start using #ChatGPT for their homework, school essays, and even for their college applications 😂",Sao Paulo,Brazil
2022-12-08 14:49:11+00:00,"""Tell a #Bitcoin story with a happy ending"" #ChatGPT

In a small town in Argentina, Maria had always struggled to make ends meet. She worked long hours at her job as a shopkeeper, but the low wages and high inflation made it difficult for her to save any money.",Southern Patagonia,Argentina
2022-12-08 12:01:55+00:00,"Finally, you may know that #ChatGPT (a chatbot producing text output) was just launched. (8/8)

🫶🏼 We asked it for some reflections about this topic: https://t.co/CuIxCGrbMs",Buenos Aires,Argentina
2022-12-08 05:42:14+00:00,I asked ChatGPT why Brazil should win the 2022 World Cup. Here is the reply (as a poem): #ChatGPT #FIFAWorldCup #bra 🤖 https://t.co/4pzk6AVxMl,Porto Alegre,Brazil
2022-12-08 01:03:10+00:00,Here is my first attempt at #ChatGPT: not bad! https://t.co/jyFYvJVEa9,Sao Paulo,Brazil
2022-12-08 01:00:04+00:00,"Asking artificial intelligence for help on how we can coexist with jaguars #HWC 

#ChatGPT: ""Fencing off areas where jaguars are known to live or hunt to prevent them from coming into contact with humans""😟

My principal concern is that there is no evidence for this statement. https://t.co/afufFArgpd",Ribeirão Preto,Brazil
2022-12-07 22:14:20+00:00,"I asked #chatGPT how many parameters does it take to fit an elephant. 

What I wanted: With four parameters we can fit an elephant, and with five we can make him wiggle his trunk

What I got: Elephants are living creatures and cannot be described using a set of numerical values🤣 https://t.co/QpQAXWczWe",Ribeirão Preto,Brazil
2022-12-07 18:11:14+00:00,#chatGPT down :(,Calama,Chile
2022-12-07 17:10:55+00:00,shooters shoot #ChatGPT https://t.co/JaQOQg7dF9,Buenos Aires,Argentina
2022-12-07 14:46:23+00:00,"Imagine the surprise for the young programmers right now in school when they finally graduate in like 3-5 years just to find out that an AI does everything they can do but cheaper, better, faster, etc.

@OpenAI #ChatGPT",Santiago,Chile
2022-12-07 03:51:01+00:00,"I'm blown away... this is nuts!!! 😵‍💫
@OpenAI 
#ChatGPT https://t.co/C3MqwlYdXq",Sao Paulo,Brazil
2022-12-07 02:51:53+00:00,"Who will be the next world champion Qatar 2022?

#ChatGPT, vino para ser parte de nosotros https://t.co/NMr0bEz7Fs",Quito,Ecuador
2022-12-06 23:46:24+00:00,"Come join me tomorrow morning at 10am EST for a wild ride with chatGPT! We'll be generating hilarious and scary responses and seeing what this AI is really made of. Don't miss it! #chatGPT 
https://t.co/Uezpy31hG9 https://t.co/cca8llRMDx",Lima,Peru
2022-12-06 23:37:55+00:00,"Find this very impressive ... 😱 ... simply amazing!
#ChatGPT  #OpenAI https://t.co/TydnvHPEzr",Jundiaí,Brazil
2022-12-06 19:02:46+00:00,"Nice work @jordnb, It's a huge collection of #ChatGPT",Cali,Colombia
2022-12-06 18:37:08+00:00,"When will ChatGPT allow us to save your sessions for future use? After a long conversation, I just didn't want to lose all we've talked about. It would be good to return and continue talking with all we've previously discussed.

#ChatGPT #OpenAI #OpenAIChat",Sao Paulo,Brazil
2022-12-06 16:43:54+00:00,#ChatGPT and others will definitely reframe the landscape of the software development process. One outcome of this game-changing innovation is that companies can be more confident in hiring based on attitude instead of high technical skills.,Medellín,Colombia
2022-12-06 14:30:55+00:00,@OpenAI #ChatGPT definitely doesn't want/can/like to play the #hypergame... https://t.co/gX7qW0Fqjg,Recife,Brazil
2022-12-06 13:28:05+00:00,"Yet another example when ChatGPT's answer seems plausible at first, but a closer look reveals it's wrong. The scary part is the confidence that #ChatGPT shows with a wrong answer. Most humans could be fooled.",Cali,Colombia
2022-12-06 12:14:28+00:00,"Okay, I'll admit it, I'm fangirling over #ChatGPT, a lot. But yes, I understand it's just a new tool (a very powerful tool), and no, I'm not afraid that I will be replaced by it. If it can do something better than me, I'll adjust.",Buenos Aires,Argentina
2022-12-06 11:51:42+00:00,It's amazing to have seen this in my lifetime. Congrats OpenAI #ChatGPT https://t.co/lbGoMeBmda,Santa Fe,Argentina
2022-12-06 11:10:17+00:00,"🤖  ChatGPT Creates a Working WordPress Plugin – On the First Try
by Sarah Gooding @pollyplummer at @wptavern 
#Wordpress #ChatGPT #AI 

https://t.co/WgNh0l7RZH https://t.co/R1qfrhdwNL",Rio de Janeiro,Brazil
